IdRecipe;TitleEN;TitleFR;Source;LocationArea
5945;Margarita Chicken Quesadillas;Quesadillas de poulet à la margarita;ALLRECIPES;Mexico
5946;Creamy Chicken Tostadas;Tostadas au poulet crémeux;ALLRECIPES;Mexico
5947;Restaurant-Style Tequila Lime Chicken;Poulet à la Tequila et au citron vert, style restaurant;ALLRECIPES;Mexico
5948;Chicken with Tomatillos and Poblanos;Poulet aux tomatilles et aux poblanos;ALLRECIPES;Mexico
5949;Chicken Ole;Poulet Ole;ALLRECIPES;Mexico
5950;Spicy Alfredo Chicken Bacon Taquitos;Taquitos Alfredo épicés au poulet et au bacon;ALLRECIPES;Mexico
5951;Boozy Birdy;Boozy Birdy;ALLRECIPES;Mexico
5952;Acapulco Chicken;Poulet Acapulco;ALLRECIPES;Mexico
5953;Sombrero Chicken;Poulet Sombrero;ALLRECIPES;Mexico
5954;Pollo Adobado;Pollo Adobado;ALLRECIPES;Mexico
5955;Carol's King Ranch Casserole;Casserole King Ranch de Carol;ALLRECIPES;Mexico
5956;Spicy Chicken and Black Bean Bake;Poulet épicé et haricots noirs au four;ALLRECIPES;Mexico
5957;Salsa Chicken Burrito Filling;Garniture pour burrito au poulet salsa;ALLRECIPES;Mexico
5958;Slow Cooker Spicy Chicken;Poulet épicé à la mijoteuse;ALLRECIPES;Mexico
5959;Green Chili and Cheese Chicken;Poulet au chili vert et au fromage;ALLRECIPES;Mexico
5960;Southwest Chicken Casserole;Casserole de poulet du sud-ouest;ALLRECIPES;Mexico
5961;Margarita Chicken II;Poulet à la margarita II;ALLRECIPES;Mexico
5962;Chicken Tortilla Casserole;Casserole de tortillas au poulet;ALLRECIPES;Mexico
5963;Chicken Tacos;Tacos au poulet;ALLRECIPES;Mexico
5964;Easy Chicken Quesadillas;Quesadillas au poulet faciles;ALLRECIPES;Mexico
5965;Chicken Cheddar and Guacamole Burgers;Burgers de poulet au cheddar et au guacamole;ALLRECIPES;Mexico
5966;Pollo con Nopales (Chicken and Cactus);Pollo con Nopales (Poulet et cactus);ALLRECIPES;Mexico
5967;Slow Cooker Cheesy Chicken and Tortillas;Poulet et tortillas au fromage à la mijoteuse;ALLRECIPES;Mexico
5968;Southwestern Chicken Lasagna;Lasagne de poulet du sud-ouest;ALLRECIPES;Mexico
5969;Picante Chicken;Poulet Picante;ALLRECIPES;Mexico
5970;Chicken Chimi in the Oven;Chimi de poulet au four;ALLRECIPES;Mexico
5971;BJ's Chicken Chimichangas;Chimichangas au poulet BJ's;ALLRECIPES;Mexico
5972;Arroz Con Pollo Mexicano;Arroz Con Pollo Mexicano;ALLRECIPES;Mexico
5973;Spanish Rice Chicken II;Poulet au riz espagnol II;ALLRECIPES;Mexico
5974;Fast Chicken Over Black Beans and Rice;Poulet rapide sur haricots noirs et riz;ALLRECIPES;Mexico
5975;Chicken Tinga Tostados;Poulet Tinga Tostados;ALLRECIPES;Mexico
5976;Chicken Kabobs Mexicana;Brochettes de poulet à la mexicaine;ALLRECIPES;Mexico
5977;Basic Chipotle Chicken Tacos;Tacos de base au poulet chipotle;ALLRECIPES;Mexico
5978;Skillet Chicken Picante;Poulet Picante à la poêle;ALLRECIPES;Mexico
5979;Garlic Chicken Tacos;Tacos au poulet à l'ail;ALLRECIPES;Mexico
5980;Chicken Taco Casserole;Casserole de tacos au poulet;ALLRECIPES;Mexico
5981;Chicken Encilantrada;Encilantrada de poulet;ALLRECIPES;Mexico
5982;Mexican Casserole;Casserole mexicaine;ALLRECIPES;Mexico
5983;King Ranch Chicken Casserole II;Casserole de poulet King Ranch II;ALLRECIPES;Mexico
5984;Tex-Mex Chicken Tamale Pie;Tarte aux tamales de poulet Tex-Mex;ALLRECIPES;Mexico
5985;Chicken Mexicala;Poulet Mexicala;ALLRECIPES;Mexico
5986;Tomatillo Chicken Breasts;Poitrines de poulet à la tomatille;ALLRECIPES;Mexico
5987;Red Pepper Chicken;Poulet au poivre rouge;ALLRECIPES;Mexico
5988;Super Easy Slow Cooker Chicken Enchilada Meat;Viande d'Enchilada au poulet super facile à cuire à la mijoteuse;ALLRECIPES;Mexico
5989;Chicken Mole with Four Chiles;Mole de poulet aux quatre chiles;ALLRECIPES;Mexico
5990;Hatch Chile Enchilada Pie;Enchilada aux chiles Hatch;ALLRECIPES;Mexico
5991;Marylou's Chicken El Toro;Poulet El Toro de Marylou;ALLRECIPES;Mexico
5992;Picante Chicken Rice Burritos;Burritos de riz au poulet Picante;ALLRECIPES;Mexico
5993;Chicken with Chipotle;Poulet au chipotle;ALLRECIPES;Mexico
5994;Slow Cooker Salsa Chicken;Poulet à la salsa à la mijoteuse;ALLRECIPES;Mexico
5995;Paella;Paella;ALLRECIPES;Mexico
5996;Chicken Enchilada Pasta;Pâtes Enchilada au poulet;ALLRECIPES;Mexico
5997;Monterey Chicken with Potatoes;Poulet Monterey avec pommes de terre;ALLRECIPES;Mexico
5998;Chicken Chimichangas;Chimichangas au poulet;ALLRECIPES;Mexico
5999;Easy Chicken Taco Filling;Garniture facile pour tacos au poulet;ALLRECIPES;Mexico
6000;Bob's Mexican Stuffed Chicken;Poulet farci à la mexicaine de Bob;ALLRECIPES;Mexico
6001;Takeout Burritos;Burritos à emporter;ALLRECIPES;Mexico
6002;Low Fat Chicken Tostadas;Tostadas au poulet à faible teneur en gras;ALLRECIPES;Mexico
6003;Chicken Chilaquiles from Campbell's Kitchen;Chilaquiles au poulet de Campbell's Kitchen;ALLRECIPES;Mexico
6004;Black Bean and Corn Pasta with Chicken;Pâtes aux haricots noirs et au maïs avec du poulet;ALLRECIPES;Mexico
6005;Healthy Mexican Chicken Bake;Poulet mexicain sain au four;ALLRECIPES;Mexico
6006;Fiesta Grilled Chicken;Poulet grillé Fiesta;ALLRECIPES;Mexico
6007;Shredded Chicken Tacos;Tacos au poulet râpé;ALLRECIPES;Mexico
6008;Rolled Tacos;Tacos roulés;ALLRECIPES;Mexico
6009;Mexican Chicken;Poulet mexicain;ALLRECIPES;Mexico
6010;Chicken Verde Sandwiches;Sandwichs au poulet vert;ALLRECIPES;Mexico
6011;Chicken Quesadillas;Quesadillas au poulet;ALLRECIPES;Mexico
6012;Quesadillas II;Quesadillas II;ALLRECIPES;Mexico
6013;Picante Chicken Stew;Ragoût de poulet picante;ALLRECIPES;Mexico
6014;Slow Cooker Mexican-Style Chicken;Poulet à la mexicaine à la mijoteuse;ALLRECIPES;Mexico
6015;Chicken Cotija;Poulet Cotija;ALLRECIPES;Mexico
6016;Chicken Taco Filling;Garniture pour tacos au poulet;ALLRECIPES;Mexico
6017;Traditional Mexican Street Tacos;Tacos de rue mexicains traditionnels;ALLRECIPES;Mexico
6018;Pablito's Chicken Tacos;Tacos au poulet de Pablito;ALLRECIPES;Mexico
6019;Joanne's Jalapeno Chicken;Poulet au jalapeno de Joanne;ALLRECIPES;Mexico
6020;Fantastic Chicken Burgers;Fantastiques Burgers de poulet;ALLRECIPES;Mexico
6021;Picante Marinated Chicken;Poulet mariné Picante;ALLRECIPES;Mexico
6022;Carbonara Quesadillas;Quesadillas à la carbonara;ALLRECIPES;Mexico
6023;Salsa Chicken Meatloaf;Pain de viande de poulet à la salsa;ALLRECIPES;Mexico
6024;Easy Mexican Chicken Spaghetti;Spaghetti au poulet mexicain facile;ALLRECIPES;Mexico
6025;Suegra's Tomatillo Chicken;Poulet Tomatillo de Suegra;ALLRECIPES;Mexico
6026;Southwest Chicken Pie;Tarte au poulet du sud-ouest;ALLRECIPES;Mexico
6027;Barbecued Chicken Quesadillas;Quesadillas au poulet grillé;ALLRECIPES;Mexico
6028;Southwest Chicken Bake;Cuisson du poulet du sud-ouest;ALLRECIPES;Mexico
6029;Chiles en Nogada (Stuffed Poblano Chile Peppers);Chiles en Nogada (piments Poblano farcis);ALLRECIPES;Mexico
6030;Spicy Avocado Chicken;Poulet épicé à l'avocat;ALLRECIPES;Mexico
6031;Rollitos de Pollo en Salsa de Guajillo (Chicken Rolls in Guajillo Pepper Sauce);Rollitos de Pollo en Salsa de Guajillo (rouleaux de poulet dans une sauce au poivre Guajillo);ALLRECIPES;Mexico
6032;Buffalo Chicken and Ranch Wraps;Roulés de poulet Buffalo et Ranch;ALLRECIPES;Mexico
6033;Green Chile Chicken Enchilada Casserole;Casserole d'Enchilada au poulet et au chili vert;ALLRECIPES;Mexico
6034;Buffalo Chicken Tacos;Tacos au poulet Buffalo;ALLRECIPES;Mexico
6035;Three-Pepper Rice and Chicken Pot;Marmite de riz et de poulet aux trois poivres;ALLRECIPES;Mexico
6036;Baked Chipotle Chicken Flautas;Flautas de poulet chipotle cuites au four;ALLRECIPES;Mexico
6037;Take-Out Fake-Out Pollo Con Crema;Fake-Out Pollo Con Crema à emporter;ALLRECIPES;Mexico
6038;Chicken Chilaquiles;Chilaquiles au poulet;ALLRECIPES;Mexico
6039;Mexi-Quinoa Chicken Casserole;Casserole de poulet Mexi-Quinoa;ALLRECIPES;Mexico
6040;Shiner Bock Shredded Chicken Tacos;Tacos au poulet râpé Shiner Bock;ALLRECIPES;Mexico
6041;Tinga;Tinga;ALLRECIPES;Mexico
6042;Chicken Enchiladas Verdes;Enchiladas Verdes au poulet;ALLRECIPES;Mexico
6043;Cilantro Chicken and Rice;Poulet et riz à la coriandre;ALLRECIPES;Mexico
6044;Chicken with Red Chile Sauce and Sausage (Pollo con Salsa Rojo y Chorizo);Poulet avec sauce au chili rouge et saucisse (Pollo con Salsa Rojo y Chorizo);ALLRECIPES;Mexico
6045;Chicken Suiza Cornbread Bake;Poulet Suiza au pain de maïs;ALLRECIPES;Mexico
6046;Chili Cumin Stuffed Chicken Breasts;Poitrines de poulet farcies au chili et au cumin;ALLRECIPES;Mexico
6047;Chicken Chimichangas with Sour Cream Sauce;Chimichangas au poulet avec sauce à la crème sure;ALLRECIPES;Mexico
6048;Cyndi's Shrimp Fajitas;Fajitas aux crevettes de Cyndi;ALLRECIPES;Mexico
6049;Smoky Avocado Fajitas (Meatless);Fajitas à l'avocat fumé (sans viande);ALLRECIPES;Mexico
6050;Sizzlin' Fajitas;Sizzlin' Fajitas;ALLRECIPES;Mexico
6051;Fajita Marinade II;Marinade pour fajitas II;ALLRECIPES;Mexico
6052;Sombrero Fajitas;Sombrero Fajitas;ALLRECIPES;Mexico
6053;Vegan Fajitas;Fajitas végétaliennes;ALLRECIPES;Mexico
6054;Chili-Lime Shrimp Fajitas;Fajitas aux crevettes au chili et au citron vert;ALLRECIPES;Mexico
6055;Veggie Fajitas;Veggie Fajitas;ALLRECIPES;Mexico
6056;Venison Fajitas;Fajitas au cerf;ALLRECIPES;Mexico
6057;Beef Fajitas;Fajitas au boeuf;ALLRECIPES;Mexico
6058;Steak Fajitas;Fajitas au steak;ALLRECIPES;Mexico
6059;Stacked Fajita Vegetable Enchilada Casserole;Casserole d'enchilada aux légumes et aux fajitas empilées;ALLRECIPES;Mexico
6060;Beef and Bell Pepper Fajitas;Fajitas au bœuf et aux poivrons;ALLRECIPES;Mexico
6061;Margarita Shrimp Fajitas;Fajitas aux crevettes à la margarita;ALLRECIPES;Mexico
6062;Adobo Sirloin;Aloyau Adobo;ALLRECIPES;Mexico
6063;Crunchy Shrimp Fajitas;Fajitas aux crevettes croquantes;ALLRECIPES;Mexico
6064;Barbeque Pork Fajitas;Fajitas de porc au barbecue;ALLRECIPES;Mexico
6065;Melt-in-Your-Mouth Beef Fajitas;Fajitas de bœuf fondant dans la bouche;ALLRECIPES;Mexico
6066;Knorr Mango Lime Fajita Skillet;Sauteuse à fajitas à la mangue et à la lime Knorr;ALLRECIPES;Mexico
6067;Steak, Onion, and Pepper Fajitas;Fajitas de steak, oignon et poivron;ALLRECIPES;Mexico
6068;Mango Salsa Steak Fajitas;Fajitas de steak à la salsa de mangue;ALLRECIPES;Mexico
6069;Spicy Beef Fajitas;Fajitas de bœuf épicé;ALLRECIPES;Mexico
6070;Marinated Flank Steak;Bifteck de flanc mariné;ALLRECIPES;Mexico
6071;Sizzling Steak Fajitas;Fajitas au bœuf grésillant;ALLRECIPES;Mexico
6072;Colorful Vegetable Fajitas;Fajitas aux légumes colorés;ALLRECIPES;Mexico
6073;Mama's Fab-u-lous Fajitas;Fajitas Fabuleuses de Maman;ALLRECIPES;Mexico
6074;Heinz Classic Family Fajitas;Fajitas classiques Heinz pour la famille;ALLRECIPES;Mexico
6075;Quick and Easy Shrimp Fajitas;Fajitas aux crevettes rapides et faciles;ALLRECIPES;Mexico
6076;Fajita Marinade I;Marinade pour fajitas I;ALLRECIPES;Mexico
6077;Sheet Pan Shrimp Fajitas;Fajitas aux crevettes à la poêle;ALLRECIPES;Mexico
6078;Mexican-Style Fajitas;Fajitas à la mexicaine;ALLRECIPES;Mexico
6079;Easy Flank Steak Fajitas;Fajitas de bavette faciles;ALLRECIPES;Mexico
6080;Shredded Pork Fajita Tacos;Tacos Fajita au porc effiloché;ALLRECIPES;Mexico
6081;Tempeh Fajitas;Fajitas au tempeh;ALLRECIPES;Mexico
6082;Ranch-Style Fajitas;Fajitas à la sauce Ranch;ALLRECIPES;Mexico
6083;Fajita Quesadillas;Quesadillas aux fajitas;ALLRECIPES;Mexico
6084;Grilled Beef Fajitas;Fajitas au bœuf grillé;ALLRECIPES;Mexico
6085;Seitan Fajitas;Fajitas au seitan;ALLRECIPES;Mexico
6086;Super Fajita Marinade;Marinade Super Fajita;ALLRECIPES;Mexico
6087;Charred Corn and Heirloom Tomato Steak Fajitas from Mission;Fajitas de steak au maïs et aux tomates Heirloom de Mission;ALLRECIPES;Mexico
6088;Chicken and Bacon Fajitas;Fajitas au poulet et au bacon;ALLRECIPES;Mexico
6089;Easy Chicken Fajita Marinade;Marinade facile pour fajitas au poulet;ALLRECIPES;Mexico
6090;Cinnamon and Lime Chicken Fajitas;Fajitas de poulet à la cannelle et à la lime;ALLRECIPES;Mexico
6091;Easy Chicken and Bell Pepper Fajitas;Fajitas faciles au poulet et aux poivrons;ALLRECIPES;Mexico
6092;Baked Fajitas;Fajitas au four;ALLRECIPES;Mexico
6093;Pollo Fajitas;Fajitas au poulet;ALLRECIPES;Mexico
6094;Swanny's Killer Fajitas;Swanny's Killer Fajitas;ALLRECIPES;Mexico
6095;Weeknight Skillet Fajitas;Fajitas à la poêle pour la soirée;ALLRECIPES;Mexico
6096;Chicken Fajita Melts;Melts de poulet pour fajitas;ALLRECIPES;Mexico
6097;Marinated Fajita Chicken;Poulet mariné Fajita;ALLRECIPES;Mexico
6098;Chicken Fajitas from Mazola;Fajitas de poulet de Mazola;ALLRECIPES;Mexico
6099;Sheet Pan Chicken Fajitas;Fajitas de poulet à la poêle;ALLRECIPES;Mexico
6100;Mexican Botana Platter;Plat mexicain de Botana;ALLRECIPES;Mexico
6101;Chicken Pineapple Fajitas;Fajitas au poulet et à l'ananas;ALLRECIPES;Mexico
6102;Garlic Onion Chicken Fajitas with Lime;Fajitas de poulet à l'ail et à l'oignon avec du citron vert;ALLRECIPES;Mexico
6103;Tangy Chicken Fajitas;Fajitas au poulet piquant;ALLRECIPES;Mexico
6104;Jan's 20-Minute One-Pot Fajitas;Fajitas en une seule casserole en 20 minutes de Jan;ALLRECIPES;Mexico
6105;Spicy Chicken Fajitas;Fajitas au poulet épicé;ALLRECIPES;Mexico
6106;Fabulous Fajitas;Fabuleuses fajitas;ALLRECIPES;Mexico
6107;Karen's Slow Cooker Chicken Fajitas;Fajitas de poulet à la mijoteuse de Karen;ALLRECIPES;Mexico
6108;Oven-Baked Chicken Fajitas;Fajitas au poulet cuites au four;ALLRECIPES;Mexico
6109;Fajita Marinade III;Marinade pour fajitas III;ALLRECIPES;Mexico
6110;Chicken Fajita Marinade;Marinade pour fajitas au poulet;ALLRECIPES;Mexico
6111;Mexican Gump;Gump mexicain;ALLRECIPES;Mexico
6112;Throw Together Mexican Casserole;Casserole mexicaine à emporter;ALLRECIPES;Mexico
6113;Smothered Beef Burritos;Burritos de bœuf à l'étouffée;ALLRECIPES;Mexico
6114;Nacho Tacos;Nacho Tacos;ALLRECIPES;Mexico
6115;Quick Taco Bake Pie;Tarte rapide aux tacos;ALLRECIPES;Mexico
6116;Tostones Rellenos (Stuffed Plantain Cups);Tostones Rellenos (tasses de plantain farcies);ALLRECIPES;Mexico
6117;Mexican Meatloaf with Green Chile Peppers;Pain de viande mexicain aux poivrons du Chili vert;ALLRECIPES;Mexico
6118;Hamburguesas Mexicanas;Hamburguesas Mexicanas;ALLRECIPES;Mexico
6119;Southwestern Bake;Biscuits du sud-ouest;ALLRECIPES;Mexico
6120;Hot Tamale Pie;Tarte aux tamales chaudes;ALLRECIPES;Mexico
6121;Microwave Tacos;Tacos au micro-ondes;ALLRECIPES;Mexico
6122;Mexcellent Cheeseburgers;Mexcellent Cheeseburgers;ALLRECIPES;Mexico
6123;Monkey Meat;Viande de singe;ALLRECIPES;Mexico
6124;Ronaldo's Beef Carnitas;Carnitas de bœuf de Ronaldo;ALLRECIPES;Mexico
6125;Chicana;Chicana;ALLRECIPES;Mexico
6126;Mexican Steak Torta;Torta de steak mexicaine;ALLRECIPES;Mexico
6127;Tongue Tacos;Tacos à la langue;ALLRECIPES;Mexico
6128;Taco in a Bag;Taco dans un sac;ALLRECIPES;Mexico
6129;Steak Brunchallta;Steak Brunchallta;ALLRECIPES;Mexico
6130;Runza Burritos International;Runza Burritos International;ALLRECIPES;Mexico
6131;Mexican Mac and Cheese;Mac et fromage mexicain;ALLRECIPES;Mexico
6132;Chiles Rellenos (Stuffed Peppers);Chiles Rellenos (poivrons farcis);ALLRECIPES;Mexico
6133;Taco Tuesday Casserole;Casserole du mardi des tacos;ALLRECIPES;Mexico
6134;Firehouse Machaca Taco Filling;Garniture pour tacos à la machaca de la caserne de pompiers;ALLRECIPES;Mexico
6135;Green Chile Beef Tacos;Tacos de bœuf au chili vert;ALLRECIPES;Mexico
6136;Nacho Lasagna;Lasagne de nachos;ALLRECIPES;Mexico
6137;Enchilada Casserole II;Casserole d'Enchilada II;ALLRECIPES;Mexico
6138;Black Bean & Beef Empanadas;Empanadas aux haricots noirs et au bœuf;ALLRECIPES;Mexico
6139;Flank Steak with Avocado Salsa;Bavette de flanc avec salsa à l'avocat;ALLRECIPES;Mexico
6140;D's Taco Pizza;Pizza aux tacos de D;ALLRECIPES;Mexico
6141;Crunchy Corn Chip Tacos;Tacos croustillants aux chips de maïs;ALLRECIPES;Mexico
6142;Cabbage Tamales;Tamales au chou;ALLRECIPES;Mexico
6143;Mexican Lasagna - No Lasagna Noodles!;Lasagne mexicaine - sans nouilles de lasagne !;ALLRECIPES;Mexico
6144;Roast Beef Burritos;Burritos au rôti de bœuf;ALLRECIPES;Mexico
6145;Shredded Tri-Tip for Tacos in the Slow Cooker;Tri-Tip râpé pour tacos dans la mijoteuse;ALLRECIPES;Mexico
6146;Tacos de Alambre;Tacos de Alambre;ALLRECIPES;Mexico
6147;Mexican Lasagna I;Lasagne mexicaine I;ALLRECIPES;Mexico
6148;Central American Tacos;Tacos d'Amérique centrale;ALLRECIPES;Mexico
6149;Greg's Taco Pizza;Pizza aux tacos de Greg;ALLRECIPES;Mexico
6150;Mexican Eggplant;Aubergine mexicaine;ALLRECIPES;Mexico
6151;Carne Asada Tacos or Al Pastor Tacos;Tacos à la carne asada ou tacos Al Pastor;ALLRECIPES;Mexico
6152;Chiliquilla;Chiliquilla;ALLRECIPES;Mexico
6153;Carne Guisada II;Carne Guisada II;ALLRECIPES;Mexico
6154;Spicy Mexican Beef;Boeuf mexicain épicé;ALLRECIPES;Mexico
6155;Salpicon;Salpicon;ALLRECIPES;Mexico
6156;Quick Beef Taquitos;Taquitos rapides au boeuf;ALLRECIPES;Mexico
6157;Sweet Tamale Pie;Tarte tamale sucrée;ALLRECIPES;Mexico
6158;Beef Tamales;Tamales au boeuf;ALLRECIPES;Mexico
6159;Beefy Spanish Rice;Riz espagnol au boeuf;ALLRECIPES;Mexico
6160;Wacky Mac;Wacky Mac;ALLRECIPES;Mexico
6161;Fuzzy's Chipotle Flank Steak;Bavette de boeuf au chipotle de Fuzzy's;ALLRECIPES;Mexico
6162;Carne Guisada I;Carne Guisada I;ALLRECIPES;Mexico
6163;Cheesesteak Chimichanga;Cheesesteak Chimichanga;ALLRECIPES;Mexico
6164;Chipotle Burgers with Avocado Salsa;Burgers au chipotle avec salsa à l'avocat;ALLRECIPES;Mexico
6165;Taco Lasagna;Lasagne aux tacos;ALLRECIPES;Mexico
6166;No Bull Burritos;No Bull Burritos;ALLRECIPES;Mexico
6167;Carne Asada Sandwich;Sandwich à la carne asada;ALLRECIPES;Mexico
6168;Burrito Pie;Tarte au burrito;ALLRECIPES;Mexico
6169;Succulent Ribeye and Peppers;Succulent Ribeye et poivrons;ALLRECIPES;Mexico
6170;Taco Beef and Pasta;Taco de bœuf et pâtes;ALLRECIPES;Mexico
6171;Court's Creamy and Quick Burritos;Burritos crémeux et rapides de Court;ALLRECIPES;Mexico
6172;Cheesy Salsa Mac;Mac à la salsa et au fromage;ALLRECIPES;Mexico
6173;Stuffed Mexican Peppers;Poivrons mexicains farcis;ALLRECIPES;Mexico
6174;Tortilla Surprise;Tortilla Surprise;ALLRECIPES;Mexico
6175;South-of-the-Border Stuffed Peppers;Poivrons farcis du sud de la frontière;ALLRECIPES;Mexico
6176;Barbacoa;Barbacoa;ALLRECIPES;Mexico
6177;Salsa Cube Steaks;Steaks en cubes à la salsa;ALLRECIPES;Mexico
6178;Smothered Burritos;Burritos à l'étouffée;ALLRECIPES;Mexico
6179;Southwestern-Flavored Ground Beef or Turkey for Tacos & Salad;Boeuf haché ou dinde à saveur du sud-ouest pour tacos et salade;ALLRECIPES;Mexico
6180;Beef Brisket with Chipotle Tomatillo Sauce;Poitrine de bœuf avec sauce tomatille aux chipotles;ALLRECIPES;Mexico
6181;Spicy Chipotle Lettuce Wraps;Roulés de laitue épicés au chipotle;ALLRECIPES;Mexico
6182;Mission Mexican Pizza;Pizza mexicaine Mission;ALLRECIPES;Mexico
6183;Shredded Beef Tacos with Lime;Tacos au boeuf râpé avec de la lime;ALLRECIPES;Mexico
6184;Taco Ring;Anneau de tacos;ALLRECIPES;Mexico
6185;Tequila Lime Burgers;Burgers à la lime et à la tequila;ALLRECIPES;Mexico
6186;Grilled Fajita Steak Salad With Pickled Pink Onions;Salade de steak Fajita grillé avec oignons roses marinés;ALLRECIPES;Mexico
6187;Wet Burrito;Burrito mouillé;ALLRECIPES;Mexico
6188;Easy Tacos;Tacos faciles;ALLRECIPES;Mexico
6189;Beef Soft Tacos with Mango Salsa;Tacos mous au bœuf avec salsa à la mangue;ALLRECIPES;Mexico
6190;Taco Bake Casserole;Casserole de taco au four;ALLRECIPES;Mexico
6191;Easy Taco Pie;Tarte aux tacos facile;ALLRECIPES;Mexico
6192;Microwave Mexican Manicotti;Manicotti mexicain micro-ondes;ALLRECIPES;Mexico
6193;Skillet Burrito Bowl;Bol de burrito à la poêle;ALLRECIPES;Mexico
6194;Philly Cheesesteak Quesadillas;Quesadillas au fromage de Philadelphie;ALLRECIPES;Mexico
6195;Chili Casserole;Casserole de chili;ALLRECIPES;Mexico
6196;Mexican Lasagna Roll Ups;Roulades de lasagnes mexicaines;ALLRECIPES;Mexico
6197;Ground Beef for Tacos;Bœuf haché pour tacos;ALLRECIPES;Mexico
6198;Smokehouse Burger Quesadillas;Quesadillas au burger fumé;ALLRECIPES;Mexico
6199;Drowned Beef Sandwich with Chipotle Sauce (Torta Ahogada);Sandwich au bœuf noyé avec sauce chipotle (Torta Ahogada);ALLRECIPES;Mexico
6200;Crispy Oven Beef-and-Bean Tostadas;Tostadas de bœuf et de haricots croustillantes au four;ALLRECIPES;Mexico
6201;Carne con Chile Rojo;Carne con Chile Rojo;ALLRECIPES;Mexico
6202;Lettuce Leaf Tacos;Tacos aux feuilles de laitue;ALLRECIPES;Mexico
6203;South Texas Carne Guisada;Carne Guisada du sud du Texas;ALLRECIPES;Mexico
6204;Critter Fritter Casserole;Casserole de beignets Critter;ALLRECIPES;Mexico
6205;Taco Stuffed Poblano Peppers;Poivrons poblano farcis aux tacos;ALLRECIPES;Mexico
6206;Delicious Beef Tongue Tacos;Délicieux tacos à la langue de bœuf;ALLRECIPES;Mexico
6207;Sun-Dried Tomato and Basil Yogurt Tacos;Tacos au yogourt aux tomates séchées au soleil et au basilic;ALLRECIPES;Mexico
6208;Slow Cooker Venison Burritos;Burritos de cerf à la mijoteuse;ALLRECIPES;Mexico
6209;Not-So-Corny Tamale Pie;Tarte aux tamales pas si corrompue que ça;ALLRECIPES;Mexico
6210;Double Decker Tacos;Tacos à deux étages;ALLRECIPES;Mexico
6211;Taco Stuffed Peppers;Poivrons farcis aux tacos;ALLRECIPES;Mexico
6212;Southwestern Haystacks;Paquets de foin du sud-ouest;ALLRECIPES;Mexico
6213;Slow Cooker Shredded Beef for Tacos and Burritos;Bœuf râpé pour tacos et burritos à la mijoteuse;ALLRECIPES;Mexico
6214;Carne Adovada;Carne Adovada;ALLRECIPES;Mexico
6215;Bean and Beef Shaloupias;Shaloupias de haricots et de bœuf;ALLRECIPES;Mexico
6216;Double Tacos;Double Tacos;ALLRECIPES;Mexico
6217;Taco Pies;Tartes aux tacos;ALLRECIPES;Mexico
6218;Pie Iron Tacos;Tacos en fer à repasser;ALLRECIPES;Mexico
6219;Empanadas I;Empanadas I;ALLRECIPES;Mexico
6220;Easy Cheeseburger Tacos;Easy Cheeseburger Tacos;ALLRECIPES;Mexico
6221;Cheesy Chilada Casserole;Casserole de chilada au fromage;ALLRECIPES;Mexico
6222;Cinco de Mayo Casserole;Cinco de Mayo Casserole;ALLRECIPES;Mexico
6223;Lisa's Favorite Carne Asada Marinade;Marinade de carne asada préférée de Lisa;ALLRECIPES;Mexico
6224;Red Beans and Rice;Haricots rouges et riz;ALLRECIPES;Mexico
6225;Super-Simple Dorito Tacos;Tacos Dorito super-simple;ALLRECIPES;Mexico
6226;1-Dish Taco Bake;Biscuits à tacos en un seul plat;ALLRECIPES;Mexico
6227;Tex-Mex Squash Bake;Cuisson de courge Tex-Mex;ALLRECIPES;Mexico
6228;Tacos De Matamoros;Tacos De Matamoros;ALLRECIPES;Mexico
6229;Mexican Mostaccioli;Mostaccioli à la mexicaine;ALLRECIPES;Mexico
6230;Mexican Rice;Riz mexicain;ALLRECIPES;Mexico
6231;Oaxacan Tacos;Tacos d'Oaxaca;ALLRECIPES;Mexico
6232;Mexican Shepherd's Pie;Pâté en croûte mexicain;ALLRECIPES;Mexico
6233;Chorizo Breakfast Burritos;Burritos de petit-déjeuner au chorizo;ALLRECIPES;Mexico
6234;Mexican Casserole;Casserole mexicaine;ALLRECIPES;Mexico
6235;Beef Tacos;Tacos au bœuf;ALLRECIPES;Mexico
6236;Shredded Beef Chimichangas;Chimichangas au bœuf râpé;ALLRECIPES;Mexico
6237;El Paso Pizza;Pizza El Paso;ALLRECIPES;Mexico
6238;Beef and Bean Chimichangas;Chimichangas au bœuf et aux haricots;ALLRECIPES;Mexico
6239;Jimmy's Mexican Pizza;Jimmy's Mexican Pizza;ALLRECIPES;Mexico
6240;Lengua (Beef Tongue);Lengua (langue de bœuf);ALLRECIPES;Mexico
6241;Carne en su Jugo (Meat in its Juices);Carne en su Jugo (Viande dans son jus);ALLRECIPES;Mexico
6242;Chile Colorado III;Chili Colorado III;ALLRECIPES;Mexico
6243;Potato Taco Filling;Garniture pour tacos aux pommes de terre;ALLRECIPES;Mexico
6244;Easy Taco Casserole;Casserole de tacos facile;ALLRECIPES;Mexico
6245;Spaghetti and Chipotle Meatballs;Spaghetti et boulettes de viande au chipotle;ALLRECIPES;Mexico
6246;El Dorado Beef Casserole;Casserole de bœuf El Dorado;ALLRECIPES;Mexico
6247;Taco Dinner;Dîner de tacos;ALLRECIPES;Mexico
